
12.336192369710261        8.319285331622177E-8
24.672384739420977        1.6702502732009372E-7
37.00857710913158         2.508572013239657E-7
49.34476947884207         3.346893753278377E-7
61.680961848552556        4.182714045181555E-7
72.84600600544127         4.999928681518698E-7
84.01105016233055         5.81964476599138E-7
95.17609431921949         6.639360850464068E-7
106.3411384761082         7.459076934936748E-7
117.50618263299737        8.286870639140559E-7
127.6112135903561         9.142658000111944E-7
137.7162445477153         9.990367741352206E-7
147.82127550507414        1.083807748259247E-6
157.92630646243276        1.1685787223832733E-6
168.03133741979173        1.253571865948403E-6
177.6033482708866         1.349388161684705E-6
187.17535912198161        1.4449822879799025E-6
196.74736997307662        1.540576414275102E-6
206.31938082417128        1.6361705405703005E-6
215.89139167526616        1.7313564406264588E-6
225.59125353915533        1.8494198253762243E-6
235.29111540304473        1.967891436365029E-6
244.990977266934          2.086363047353835E-6
254.69083913082306        2.2048346583426403E-6
264.39070099471235        2.3212493730791156E-6
274.8235188300263         2.4823218365664854E-6
285.25633666534054        2.6454511963061807E-6
295.6891545006546         2.8085805560458777E-6
306.1219723359685         2.9717099157855756E-6
316.5547901712828         3.1348392755252717E-6
326.77410159624264        3.344608554481096E-6
336.99341302120285        3.554356220716688E-6
347.21272444616295        3.764103886952279E-6
357.4320358711227         3.973851553187868E-6
367.6513472960828         4.188752428199622E-6
376.8998925345684         4.447231599502659E-6
386.14843777305407        4.700557562029531E-6
395.39698301153976        4.953883524556405E-6
404.6455282500252         5.207209487083279E-6
413.8940734885109         5.47046427694776E-6
422.2642590959939         5.783438526413927E-6
430.6344447034768         6.086483948542475E-6
439.00463031095967        6.389529370671035E-6
447.37481591844255        6.69257479279959E-6
455.74500152592543        7.008819957776786E-6
463.41747928495556        7.393255277075201E-6
471.0899570439858         7.76449085352498E-6
478.76243480301605        8.135726429974763E-6
486.43491256204595        8.50696200642454E-6
494.1073903210761         8.880373593630044E-6
501.7791669748681         9.380920571962345E-6
509.45094362866035        9.879291539538923E-6
517.1227202824523         1.0377662507115502E-5
524.7944969362442         1.0876033474692066E-5
532.4662735900363         1.1383053310553428E-5
539.6325356823253         1.2019241627125348E-5
546.7987977746145         1.2646781075412479E-5
553.9650598669035         1.3274320523699608E-5
561.1313219591925         1.3901859971986744E-5
568.2975840514817         1.4547508393635761E-5
574.7832095463441         1.53328182834996E-5
581.2688350412068         1.6100019200001545E-5
587.7544605360692         1.68672201165035E-5
594.2400860309315         1.7634421033005444E-5
600.7257115257939         1.8421336934008755E-5
606.5952604672084         1.9370433331256358E-5
612.4648094086231         2.029981474400259E-5
618.3343583500377         2.1229196156748826E-5
624.2039072914522         2.215857756949507E-5
630.0734562328669         2.310926285181543E-5
635.3854520062769         2.4249966521199966E-5
640.697447779687          2.5369366321010364E-5
646.009443553097          2.6488766120820783E-5
651.3214393265068         2.760816592063118E-5
656.6334350999168         2.8744948421504704E-5
661.4409163635758         3.0099070435205145E-5
666.2483976272347         3.143580974784247E-5
671.0558788908936         3.2772549060479805E-5
675.8633601545524         3.4109288373117135E-5
680.6708414182112         3.5477717084743614E-5
685.0253692672861         3.7078964108166646E-5
689.3798971163612         3.86485217326005E-5
693.7344249654361         4.02180793570344E-5
698.088952814511          4.1787636981468275E-5
702.443480663586          4.340191944227395E-5
706.4312843204369         4.532074851547607E-5
710.4190879772877         4.719485275230635E-5
714.4068916341387         4.906895698913665E-5
718.3946952909894         5.094306122596694E-5
722.3824989478403         5.28270160045536E-5
726.2610950899823         5.5206273852439504E-5
730.1396912321243         5.757568115856913E-5
734.0182873742663         5.994508846469874E-5
737.8968835164083         6.231449577082828E-5
741.7754796585502         6.472218154038922E-5
745.3688751097002         6.761109072518127E-5
748.9622705608502         7.046172144654202E-5
752.5556660120003         7.331235216790278E-5
756.1490614631501         7.61629828892635E-5
759.7424569143002         7.907907160720773E-5
762.9945578713416         8.248523357528206E-5
766.2466588283831         8.582593754677291E-5
769.4987597854246         8.916664151826376E-5
772.7508607424659         9.250734548975459E-5
776.0029616995073         9.59108153614832E-5
778.9461556103987         9.985611879050619E-5
781.8893495212903         1.0373865631929148E-4
784.8325434321818         1.076211938480768E-4
787.7757373430732         1.11503731376862E-4
790.7189312539647         1.1544948663946313E-4
793.3825393234229         1.1997856970222254E-4
796.046147392881          1.244444350311662E-4
798.7097554623392         1.2891030036010981E-4
801.3733635317974         1.3337616568905356E-4
804.0369716012556         1.3790472208771834E-4
806.4475978551882         1.4305683553769653E-4
808.8582241091209         1.481462579179535E-4
811.2688503630536         1.5323568029821034E-4
813.6794766169862         1.5832510267846733E-4
816.0901028709189         1.6348069522327186E-4
818.2717772062906         1.6928316942517525E-4
820.4534515416624         1.7501947346253084E-4
822.6351258770342         1.8075577749988663E-4
824.816800212406          1.8649208153724225E-4
826.9984745477777         1.9229598977519124E-4
828.9729449678388         1.9877256841717796E-4
830.9474153878999         2.0518154285857133E-4
832.9218858079611         2.11590517299965E-4
834.8963562280221         2.1799949174135827E-4
836.8708266480833         2.2448342387671212E-4
