Time,Arduino_hall_probe/TEMP:TEMP,time,mag
1747266862,22.8,1747266862,26.63401
1747266864,22.64,1747266864,26.89717
1747266866,22.67,1747266866,26.705409999999997
1747266868,22.84,1747266868,26.71663
1747266870,22.8,1747266870,27.16441
1747266872,22.62,1747266872,27.25519
1747266874,22.77,1747266874,27.16441
1747266876,22.75,1747266876,27.167469999999998
1747266878,22.77,1747266878,24.63685
1747266880,22.75,1747266880,24.29617
1747266882,22.84,1747266882,24.649089999999998
1747266884,22.6,1747266884,26.785989999999998
1747266886,22.62,1747266886,24.65215
1747266888,22.82,1747266888,24.649089999999998
1747266890,22.7,1747266890,26.793129999999998
1747266892,22.62,1747266892,24.69193
1747266894,22.67,1747266894,26.47489
1747266896,22.72,1747266896,24.62767
1747266898,22.82,1747266898,24.719469999999998
1747266900,22.75,1747266900,24.75313
1747266902,22.69,1747266902,26.94511
1747266904,22.67,1747266904,26.660529999999998
1747266906,22.77,1747266906,26.526909999999997
1747266908,22.65,1747266908,23.847369999999998
1747266910,22.72,1747266910,40.38463
1747266912,22.89,1747266912,44.97259
1747266914,22.69,1747266914,52.96837
1747266916,23.04,1747266916,53.06425
1747266918,22.87,1747266918,53.03365
1747266920,22.97,1747266920,53.014269999999996
1747266922,22.65,1747266922,53.41309
1747266924,22.77,1747266924,53.014269999999996
1747266926,22.67,1747266926,53.50795
1747266928,22.82,1747266928,51.460809999999995
1747266930,22.69,1747266930,51.204789999999996
1747266932,22.84,1747266932,51.16093
1747266934,22.77,1747266934,51.64951
1747266936,22.69,1747266936,51.73213
1747266938,22.69,1747266938,51.89329
1747266940,22.64,1747266940,53.39167
1747266942,22.8,1747266942,53.77111
1747266944,22.59,1747266944,53.79559
1747266946,22.8,1747266946,53.85271
1747266948,22.62,1747266948,51.66787
1747266950,22.8,1747266950,53.29987
1747266952,22.75,1747266952,53.93839
1747266954,22.65,1747266954,53.80987
1747266956,22.65,1747266956,53.68951
1747266958,22.87,1747266958,51.073209999999996
1747266960,22.72,1747266960,53.81089
1747266962,22.64,1747266962,53.61505
1747266964,22.84,1747266964,52.258449999999996
1747266966,22.84,1747266966,52.178889999999996
1747266968,22.82,1747266968,53.622189999999996
1747266970,22.69,1747266970,52.10647
1747266972,22.6,1747266972,56.20075
1747266974,22.79,1747266974,96.83857
1747266976,22.7,1747266976,100.94090800000001
1747266978,22.65,1747266978,111.17263
1747266980,22.7,1747266980,114.10615
1747266982,22.89,1747266982,114.91909000000001
1747266984,22.9,1747266984,115.35871
1747266986,22.7,1747266986,115.10065
1747266988,22.7,1747266988,115.57087
1747266990,22.72,1747266990,115.31587
1747266992,22.64,1747266992,115.08943000000001
1747266994,22.57,1747266994,115.82281
1747266996,22.85,1747266996,115.65553
1747266998,22.79,1747266998,115.54843000000001
1747267000,22.49,1747267000,115.22203
1747267002,22.57,1747267002,115.10269000000001
1747267004,22.69,1747267004,114.97621000000001
1747267006,22.89,1747267006,115.00783
1747267008,22.8,1747267008,114.66919
1747267010,22.82,1747267010,114.94765000000001
1747267012,22.69,1747267012,114.65593000000001
1747267014,22.67,1747267014,112.64143
1747267016,22.75,1747267016,114.84259
1747267018,22.9,1747267018,114.73243000000001
1747267020,22.94,1747267020,114.92929000000001
1747267022,22.8,1747267022,114.89767
1747267024,22.6,1747267024,114.57127
1747267026,22.65,1747267026,114.91501000000001
1747267028,22.84,1747267028,114.71611
1747267030,22.8,1747267030,112.56799000000001
1747267032,22.82,1747267032,109.54267
1747267034,22.7,1747267034,123.57787
1747267036,22.6,1747267036,173.78329
1747267038,22.74,1747267038,175.91305
1747267040,22.9,1747267040,172.85202999999998
